id,geo_name,est_median_rent,moe_median_rent
8600000US54208,ZCTA5_54208,614.00,37.00
8600000US54209,ZCTA5_54209,621.00,112.00
8600000US54210,ZCTA5_54210,625.00,131.00
8600000US54211,ZCTA5_54211,,
8600000US54212,ZCTA5_54212,643.00,217.00
8600000US54213,ZCTA5_54213,542.00,82.00
8600000US54214,ZCTA5_54214,542.00,209.00
8600000US54216,ZCTA5_54216,522.00,54.00
8600000US54217,ZCTA5_54217,679.00,72.00
8600000US54220,ZCTA5_54220,578.00,22.00
8600000US54227,ZCTA5_54227,500.00,57.00
8600000US54228,ZCTA5_54228,590.00,92.00
8600000US54229,ZCTA5_54229,868.00,49.00
8600000US54230,ZCTA5_54230,439.00,27.00
8600000US54232,ZCTA5_54232,524.00,18.00
8600000US54234,ZCTA5_54234,688.00,76.00
8600000US54235,ZCTA5_54235,620.00,66.00
8600000US54241,ZCTA5_54241,551.00,33.00
8600000US54245,ZCTA5_54245,615.00,80.00
8600000US54246,ZCTA5_54246,534.00,37.00
8600000US54247,ZCTA5_54247,514.00,368.00
8600000US54301,ZCTA5_54301,673.00,45.00
8600000US54302,ZCTA5_54302,632.00,20.00
8600000US54303,ZCTA5_54303,632.00,22.00
8600000US54304,ZCTA5_54304,665.00,16.00
8600000US54307,ZCTA5_54307,,
8600000US54311,ZCTA5_54311,791.00,25.00
8600000US54313,ZCTA5_54313,783.00,17.00
8600000US54401,ZCTA5_54401,677.00,21.00
8600000US54403,ZCTA5_54403,642.00,54.00
8600000US54405,ZCTA5_54405,538.00,47.00
8600000US54406,ZCTA5_54406,547.00,123.00
8600000US54407,ZCTA5_54407,610.00,97.00
8600000US54408,ZCTA5_54408,406.00,105.00
8600000US54409,ZCTA5_54409,552.00,46.00
8600000US54410,ZCTA5_54410,421.00,79.00
8600000US54411,ZCTA5_54411,519.00,20.00
8600000US54412,ZCTA5_54412,481.00,41.00
8600000US54413,ZCTA5_54413,425.00,188.00
8600000US54414,ZCTA5_54414,478.00,51.00
8600000US54416,ZCTA5_54416,405.00,113.00
8600000US54417,ZCTA5_54417,,
8600000US54418,ZCTA5_54418,488.00,44.00
8600000US54420,ZCTA5_54420,378.00,134.00
8600000US54421,ZCTA5_54421,568.00,85.00
8600000US54422,ZCTA5_54422,392.00,52.00
8600000US54423,ZCTA5_54423,583.00,18.00
8600000US54424,ZCTA5_54424,525.00,236.00
8600000US54425,ZCTA5_54425,573.00,59.00
8600000US54426,ZCTA5_54426,580.00,138.00
8600000US54427,ZCTA5_54427,540.00,38.00
8600000US54428,ZCTA5_54428,415.00,86.00
8600000US54430,ZCTA5_54430,,
8600000US54433,ZCTA5_54433,448.00,59.00
8600000US54435,ZCTA5_54435,550.00,129.00
8600000US54436,ZCTA5_54436,450.00,105.00
8600000US54437,ZCTA5_54437,448.00,98.00
8600000US54440,ZCTA5_54440,609.00,64.00
8600000US54441,ZCTA5_54441,606.00,286.00
8600000US54442,ZCTA5_54442,536.00,106.00
8600000US54443,ZCTA5_54443,540.00,158.00
8600000US54446,ZCTA5_54446,516.00,28.00
8600000US54447,ZCTA5_54447,446.00,20.00
8600000US54448,ZCTA5_54448,576.00,70.00
8600000US54449,ZCTA5_54449,575.00,30.00
8600000US54450,ZCTA5_54450,470.00,62.00
8600000US54451,ZCTA5_54451,566.00,41.00
8600000US54452,ZCTA5_54452,534.00,32.00
8600000US54454,ZCTA5_54454,437.00,43.00
8600000US54455,ZCTA5_54455,734.00,62.00
8600000US54456,ZCTA5_54456,453.00,83.00
8600000US54457,ZCTA5_54457,605.00,76.00
8600000US54458,ZCTA5_54458,,
8600000US54459,ZCTA5_54459,381.00,113.00
8600000US54460,ZCTA5_54460,510.00,61.00
8600000US54462,ZCTA5_54462,625.00,397.00
8600000US54463,ZCTA5_54463,550.00,103.00
8600000US54465,ZCTA5_54465,508.00,47.00
8600000US54466,ZCTA5_54466,463.00,25.00
8600000US54467,ZCTA5_54467,743.00,19.00
8600000US54469,ZCTA5_54469,547.00,32.00
8600000US54470,ZCTA5_54470,385.00,112.00
8600000US54471,ZCTA5_54471,,
8600000US54473,ZCTA5_54473,538.00,25.00
8600000US54474,ZCTA5_54474,641.00,83.00
8600000US54475,ZCTA5_54475,525.00,37.00
8600000US54476,ZCTA5_54476,711.00,25.00
8600000US54479,ZCTA5_54479,413.00,118.00
8600000US54480,ZCTA5_54480,494.00,65.00
8600000US54481,ZCTA5_54481,651.00,24.00
8600000US54482,ZCTA5_54482,833.00,112.00
8600000US54484,ZCTA5_54484,556.00,42.00
8600000US54485,ZCTA5_54485,,
8600000US54486,ZCTA5_54486,505.00,76.00
8600000US54487,ZCTA5_54487,552.00,53.00
8600000US54488,ZCTA5_54488,425.00,82.00
8600000US54489,ZCTA5_54489,569.00,158.00
8600000US54490,ZCTA5_54490,396.00,67.00
8600000US54491,ZCTA5_54491,474.00,21.00
8600000US54493,ZCTA5_54493,505.00,224.00
8600000US54494,ZCTA5_54494,638.00,21.00
8600000US54495,ZCTA5_54495,570.00,41.00
8600000US54498,ZCTA5_54498,443.00,83.00
8600000US54499,ZCTA5_54499,464.00,46.00
8600000US54501,ZCTA5_54501,636.00,23.00
8600000US54511,ZCTA5_54511,572.00,11.00
8600000US54512,ZCTA5_54512,515.00,225.00
8600000US54513,ZCTA5_54513,,
8600000US54514,ZCTA5_54514,491.00,47.00
8600000US54515,ZCTA5_54515,380.00,32.00
8600000US54517,ZCTA5_54517,,
8600000US54519,ZCTA5_54519,625.00,517.00
8600000US54520,ZCTA5_54520,361.00,52.00
8600000US54521,ZCTA5_54521,619.00,29.00
8600000US54524,ZCTA5_54524,393.00,78.00
8600000US54525,ZCTA5_54525,419.00,103.00
8600000US54526,ZCTA5_54526,395.00,62.00
8600000US54527,ZCTA5_54527,440.00,101.00
8600000US54529,ZCTA5_54529,620.00,361.00
8600000US54530,ZCTA5_54530,375.00,125.00
8600000US54531,ZCTA5_54531,728.00,167.00
8600000US54534,ZCTA5_54534,453.00,17.00
8600000US54536,ZCTA5_54536,286.00,38.00
8600000US54537,ZCTA5_54537,338.00,184.00
8600000US54538,ZCTA5_54538,344.00,50.00
8600000US54539,ZCTA5_54539,633.00,169.00
8600000US54540,ZCTA5_54540,565.00,28.00
8600000US54541,ZCTA5_54541,450.00,65.00
8600000US54542,ZCTA5_54542,,
8600000US54545,ZCTA5_54545,833.00,258.00
8600000US54546,ZCTA5_54546,478.00,14.00
8600000US54547,ZCTA5_54547,493.00,102.00
8600000US54548,ZCTA5_54548,785.00,15.00
8600000US54550,ZCTA5_54550,334.00,28.00
8600000US54552,ZCTA5_54552,468.00,35.00
8600000US54554,ZCTA5_54554,414.00,188.00
8600000US54555,ZCTA5_54555,560.00,37.00
8600000US54556,ZCTA5_54556,444.00,121.00
8600000US54557,ZCTA5_54557,492.00,489.00
8600000US54558,ZCTA5_54558,599.00,174.00
8600000US54559,ZCTA5_54559,181.00,15.00
8600000US54560,ZCTA5_54560,621.00,82.00
8600000US54561,ZCTA5_54561,,
8600000US54562,ZCTA5_54562,678.00,243.00
8600000US54563,ZCTA5_54563,563.00,89.00
8600000US54564,ZCTA5_54564,525.00,297.00
8600000US54565,ZCTA5_54565,,
8600000US54566,ZCTA5_54566,369.00,76.00
8600000US54568,ZCTA5_54568,589.00,57.00
8600000US54601,ZCTA5_54601,750.00,28.00
8600000US54603,ZCTA5_54603,655.00,44.00
8600000US54610,ZCTA5_54610,571.00,20.00
8600000US54611,ZCTA5_54611,609.00,133.00
8600000US54612,ZCTA5_54612,627.00,28.00
8600000US54613,ZCTA5_54613,487.00,29.00
8600000US54614,ZCTA5_54614,731.00,130.00
8600000US54615,ZCTA5_54615,515.00,42.00
8600000US54616,ZCTA5_54616,550.00,118.00
8600000US54618,ZCTA5_54618,721.00,67.00
8600000US54619,ZCTA5_54619,471.00,90.00
8600000US54621,ZCTA5_54621,640.00,81.00
8600000US54622,ZCTA5_54622,513.00,114.00
8600000US54623,ZCTA5_54623,702.00,53.00
8600000US54624,ZCTA5_54624,519.00,43.00
8600000US54625,ZCTA5_54625,539.00,47.00
8600000US54626,ZCTA5_54626,477.00,41.00
8600000US54627,ZCTA5_54627,502.00,102.00
8600000US54628,ZCTA5_54628,367.00,151.00
8600000US54629,ZCTA5_54629,609.00,63.00
8600000US54630,ZCTA5_54630,625.00,30.00
8600000US54631,ZCTA5_54631,440.00,82.00
8600000US54632,ZCTA5_54632,518.00,67.00
8600000US54634,ZCTA5_54634,531.00,31.00
8600000US54635,ZCTA5_54635,623.00,68.00
8600000US54636,ZCTA5_54636,746.00,85.00
8600000US54637,ZCTA5_54637,438.00,380.00
8600000US54638,ZCTA5_54638,425.00,32.00
8600000US54639,ZCTA5_54639,478.00,42.00
8600000US54641,ZCTA5_54641,,
8600000US54642,ZCTA5_54642,555.00,48.00
8600000US54643,ZCTA5_54643,,
8600000US54644,ZCTA5_54644,541.00,257.00
8600000US54645,ZCTA5_54645,461.00,144.00
8600000US54646,ZCTA5_54646,608.00,55.00
8600000US54648,ZCTA5_54648,524.00,38.00
8600000US54650,ZCTA5_54650,782.00,24.00
8600000US54651,ZCTA5_54651,480.00,128.00
8600000US54652,ZCTA5_54652,568.00,206.00
8600000US54653,ZCTA5_54653,541.00,160.00
8600000US54654,ZCTA5_54654,,
8600000US54655,ZCTA5_54655,500.00,33.00
8600000US54656,ZCTA5_54656,647.00,29.00
8600000US54657,ZCTA5_54657,515.00,49.00
8600000US54658,ZCTA5_54658,646.00,168.00
8600000US54659,ZCTA5_54659,470.00,17.00
8600000US54660,ZCTA5_54660,739.00,40.00
8600000US54661,ZCTA5_54661,803.00,195.00
8600000US54664,ZCTA5_54664,481.00,38.00
8600000US54665,ZCTA5_54665,616.00,60.00
8600000US54666,ZCTA5_54666,624.00,60.00
8600000US54667,ZCTA5_54667,611.00,72.00
8600000US54669,ZCTA5_54669,811.00,70.00
8600000US54670,ZCTA5_54670,507.00,42.00
8600000US54701,ZCTA5_54701,721.00,19.00
8600000US54703,ZCTA5_54703,720.00,25.00
8600000US54720,ZCTA5_54720,673.00,49.00
8600000US54721,ZCTA5_54721,556.00,76.00
8600000US54722,ZCTA5_54722,522.00,18.00
8600000US54723,ZCTA5_54723,611.00,39.00
8600000US54724,ZCTA5_54724,483.00,122.00
8600000US54725,ZCTA5_54725,549.00,49.00
8600000US54726,ZCTA5_54726,619.00,178.00
8600000US54727,ZCTA5_54727,512.00,32.00
8600000US54728,ZCTA5_54728,579.00,48.00
8600000US54729,ZCTA5_54729,731.00,29.00
8600000US54730,ZCTA5_54730,553.00,114.00
8600000US54731,ZCTA5_54731,544.00,204.00
8600000US54732,ZCTA5_54732,502.00,120.00
8600000US54733,ZCTA5_54733,605.00,58.00
8600000US54734,ZCTA5_54734,646.00,228.00
8600000US54736,ZCTA5_54736,443.00,28.00
8600000US54737,ZCTA5_54737,531.00,22.00
8600000US54738,ZCTA5_54738,609.00,60.00
8600000US54739,ZCTA5_54739,700.00,40.00
8600000US54740,ZCTA5_54740,559.00,51.00
8600000US54741,ZCTA5_54741,536.00,55.00
8600000US54742,ZCTA5_54742,588.00,51.00
8600000US54745,ZCTA5_54745,610.00,121.00
8600000US54746,ZCTA5_54746,522.00,17.00
8600000US54747,ZCTA5_54747,583.00,72.00
8600000US54748,ZCTA5_54748,650.00,51.00
8600000US54749,ZCTA5_54749,572.00,199.00
8600000US54750,ZCTA5_54750,575.00,167.00
8600000US54751,ZCTA5_54751,678.00,40.00
8600000US54754,ZCTA5_54754,524.00,42.00
8600000US54755,ZCTA5_54755,605.00,63.00
8600000US54756,ZCTA5_54756,525.00,66.00
8600000US54757,ZCTA5_54757,550.00,40.00
8600000US54758,ZCTA5_54758,547.00,36.00
8600000US54759,ZCTA5_54759,620.00,47.00
8600000US54760,ZCTA5_54760,545.00,69.00
8600000US54761,ZCTA5_54761,503.00,86.00
8600000US54762,ZCTA5_54762,502.00,137.00
8600000US54763,ZCTA5_54763,460.00,102.00
8600000US54765,ZCTA5_54765,,
8600000US54766,ZCTA5_54766,520.00,98.00
8600000US54767,ZCTA5_54767,656.00,107.00
8600000US54768,ZCTA5_54768,563.00,43.00
8600000US54769,ZCTA5_54769,525.00,14.00
8600000US54770,ZCTA5_54770,521.00,54.00
8600000US54771,ZCTA5_54771,502.00,42.00
8600000US54772,ZCTA5_54772,513.00,34.00
8600000US54773,ZCTA5_54773,520.00,29.00
8600000US54801,ZCTA5_54801,531.00,18.00
8600000US54805,ZCTA5_54805,517.00,67.00
8600000US54806,ZCTA5_54806,551.00,45.00
8600000US54810,ZCTA5_54810,607.00,186.00
8600000US54812,ZCTA5_54812,503.00,58.00
8600000US54813,ZCTA5_54813,558.00,41.00
8600000US54814,ZCTA5_54814,339.00,22.00
8600000US54817,ZCTA5_54817,392.00,148.00
8600000US54819,ZCTA5_54819,425.00,79.00
8600000US54820,ZCTA5_54820,632.00,40.00
8600000US54821,ZCTA5_54821,483.00,89.00
8600000US54822,ZCTA5_54822,629.00,36.00
8600000US54824,ZCTA5_54824,571.00,90.00
8600000US54826,ZCTA5_54826,400.00,72.00
8600000US54827,ZCTA5_54827,,
8600000US54828,ZCTA5_54828,220.00,18.00
8600000US54829,ZCTA5_54829,605.00,20.00
8600000US54830,ZCTA5_54830,520.00,55.00
8600000US54832,ZCTA5_54832,,
8600000US54835,ZCTA5_54835,493.00,68.00
8600000US54836,ZCTA5_54836,,
8600000US54837,ZCTA5_54837,554.00,29.00
8600000US54838,ZCTA5_54838,613.00,181.00
8600000US54839,ZCTA5_54839,533.00,435.00
8600000US54840,ZCTA5_54840,549.00,39.00
8600000US54841,ZCTA5_54841,388.00,267.00
8600000US54842,ZCTA5_54842,,
8600000US54843,ZCTA5_54843,455.00,64.00
8600000US54844,ZCTA5_54844,,
8600000US54845,ZCTA5_54845,,
8600000US54846,ZCTA5_54846,760.00,432.00
8600000US54847,ZCTA5_54847,609.00,90.00
8600000US54848,ZCTA5_54848,515.00,41.00
8600000US54849,ZCTA5_54849,675.00,25.00
8600000US54850,ZCTA5_54850,513.00,149.00
8600000US54853,ZCTA5_54853,487.00,100.00
8600000US54854,ZCTA5_54854,613.00,177.00
8600000US54855,ZCTA5_54855,575.00,307.00
8600000US54856,ZCTA5_54856,550.00,116.00
8600000US54857,ZCTA5_54857,,
8600000US54858,ZCTA5_54858,521.00,70.00
8600000US54859,ZCTA5_54859,611.00,13.00
8600000US54861,ZCTA5_54861,166.00,66.00
8600000US54862,ZCTA5_54862,,
8600000US54864,ZCTA5_54864,700.00,203.00
8600000US54865,ZCTA5_54865,393.00,92.00
8600000US54867,ZCTA5_54867,539.00,116.00
8600000US54868,ZCTA5_54868,598.00,57.00
8600000US54870,ZCTA5_54870,675.00,148.00
8600000US54871,ZCTA5_54871,609.00,38.00
8600000US54872,ZCTA5_54872,591.00,72.00
8600000US54873,ZCTA5_54873,527.00,40.00
8600000US54874,ZCTA5_54874,720.00,145.00
8600000US54875,ZCTA5_54875,538.00,46.00
8600000US54876,ZCTA5_54876,453.00,166.00
8600000US54880,ZCTA5_54880,685.00,28.00
8600000US54888,ZCTA5_54888,439.00,99.00
8600000US54889,ZCTA5_54889,591.00,15.00
8600000US54891,ZCTA5_54891,574.00,29.00
8600000US54893,ZCTA5_54893,526.00,138.00
8600000US54895,ZCTA5_54895,517.00,184.00
8600000US54896,ZCTA5_54896,550.00,173.00
8600000US54901,ZCTA5_54901,680.00,51.00
8600000US54902,ZCTA5_54902,640.00,27.00
8600000US54904,ZCTA5_54904,753.00,54.00
8600000US54909,ZCTA5_54909,573.00,94.00
8600000US54911,ZCTA5_54911,666.00,32.00
8600000US54913,ZCTA5_54913,824.00,19.00
8600000US54914,ZCTA5_54914,660.00,31.00
8600000US54915,ZCTA5_54915,658.00,16.00
8600000US54921,ZCTA5_54921,492.00,110.00
8600000US54922,ZCTA5_54922,535.00,36.00
8600000US54923,ZCTA5_54923,693.00,63.00
8600000US54927,ZCTA5_54927,702.00,295.00
8600000US54928,ZCTA5_54928,1188.00,361.00
8600000US54929,ZCTA5_54929,603.00,42.00
8600000US54930,ZCTA5_54930,440.00,107.00
8600000US54931,ZCTA5_54931,,
8600000US54932,ZCTA5_54932,1034.00,526.00
8600000US54933,ZCTA5_54933,530.00,13.00
8600000US54934,ZCTA5_54934,539.00,311.00
8600000US54935,ZCTA5_54935,630.00,19.00
8600000US54937,ZCTA5_54937,804.00,40.00
8600000US54940,ZCTA5_54940,600.00,132.00
8600000US54941,ZCTA5_54941,602.00,64.00
8600000US54942,ZCTA5_54942,843.00,161.00
8600000US54943,ZCTA5_54943,468.00,81.00
8600000US54944,ZCTA5_54944,549.00,45.00
8600000US54945,ZCTA5_54945,552.00,42.00
8600000US54946,ZCTA5_54946,,
8600000US54947,ZCTA5_54947,723.00,19.00
8600000US54948,ZCTA5_54948,445.00,320.00
8600000US54949,ZCTA5_54949,529.00,14.00
8600000US54950,ZCTA5_54950,444.00,67.00
8600000US54952,ZCTA5_54952,636.00,16.00
8600000US54956,ZCTA5_54956,691.00,36.00
8600000US54960,ZCTA5_54960,524.00,46.00
8600000US54961,ZCTA5_54961,642.00,56.00
8600000US54962,ZCTA5_54962,503.00,120.00
8600000US54963,ZCTA5_54963,730.00,71.00
8600000US54964,ZCTA5_54964,738.00,489.00
8600000US54965,ZCTA5_54965,505.00,172.00
8600000US54966,ZCTA5_54966,449.00,38.00
8600000US54967,ZCTA5_54967,467.00,113.00
8600000US54968,ZCTA5_54968,488.00,43.00
8600000US54970,ZCTA5_54970,449.00,178.00
8600000US54971,ZCTA5_54971,634.00,60.00
8600000US54974,ZCTA5_54974,528.00,34.00
8600000US54977,ZCTA5_54977,657.00,136.00
8600000US54979,ZCTA5_54979,472.00,7.00
8600000US54980,ZCTA5_54980,,
8600000US54981,ZCTA5_54981,596.00,55.00
8600000US54982,ZCTA5_54982,559.00,61.00
8600000US54983,ZCTA5_54983,579.00,88.00
8600000US54984,ZCTA5_54984,577.00,64.00
8600000US54985,ZCTA5_54985,,
8600000US54986,ZCTA5_54986,593.00,91.00
8600000US55001,ZCTA5_55001,1406.00,1181.00
8600000US55003,ZCTA5_55003,1295.00,352.00
8600000US55005,ZCTA5_55005,950.00,598.00
8600000US55006,ZCTA5_55006,764.00,83.00
8600000US55007,ZCTA5_55007,611.00,288.00
8600000US55008,ZCTA5_55008,895.00,87.00
8600000US55009,ZCTA5_55009,739.00,38.00
8600000US55011,ZCTA5_55011,1257.00,268.00
8600000US55012,ZCTA5_55012,950.00,85.00
8600000US55013,ZCTA5_55013,893.00,220.00
8600000US55014,ZCTA5_55014,1216.00,116.00
8600000US55016,ZCTA5_55016,1321.00,71.00
8600000US55017,ZCTA5_55017,1500.00,278.00
8600000US55018,ZCTA5_55018,1108.00,37.00
8600000US55019,ZCTA5_55019,1203.00,235.00
8600000US55020,ZCTA5_55020,,
8600000US55021,ZCTA5_55021,799.00,31.00
8600000US55024,ZCTA5_55024,1096.00,132.00
8600000US55025,ZCTA5_55025,1001.00,62.00
8600000US55026,ZCTA5_55026,,
8600000US55027,ZCTA5_55027,725.00,97.00
8600000US55029,ZCTA5_55029,,
8600000US55030,ZCTA5_55030,519.00,259.00
8600000US55031,ZCTA5_55031,829.00,52.00
8600000US55032,ZCTA5_55032,775.00,320.00
8600000US55033,ZCTA5_55033,892.00,41.00
8600000US55036,ZCTA5_55036,1075.00,221.00
8600000US55037,ZCTA5_55037,701.00,83.00
8600000US55038,ZCTA5_55038,1367.00,37.00
8600000US55040,ZCTA5_55040,1032.00,115.00
8600000US55041,ZCTA5_55041,716.00,191.00
8600000US55042,ZCTA5_55042,1105.00,83.00
8600000US55043,ZCTA5_55043,1060.00,104.00
8600000US55044,ZCTA5_55044,1360.00,62.00
8600000US55045,ZCTA5_55045,850.00,136.00
8600000US55046,ZCTA5_55046,1132.00,127.00
8600000US55047,ZCTA5_55047,2111.00,168.00
8600000US55049,ZCTA5_55049,597.00,129.00
8600000US55051,ZCTA5_55051,539.00,85.00
8600000US55052,ZCTA5_55052,635.00,101.00
8600000US55053,ZCTA5_55053,1017.00,488.00
8600000US55054,ZCTA5_55054,899.00,891.00
8600000US55055,ZCTA5_55055,855.00,69.00
8600000US55056,ZCTA5_55056,817.00,87.00
8600000US55057,ZCTA5_55057,765.00,32.00
8600000US55060,ZCTA5_55060,735.00,40.00
8600000US55063,ZCTA5_55063,552.00,154.00
8600000US55065,ZCTA5_55065,1099.00,82.00
8600000US55066,ZCTA5_55066,765.00,34.00
8600000US55068,ZCTA5_55068,1303.00,81.00
8600000US55069,ZCTA5_55069,690.00,56.00
8600000US55070,ZCTA5_55070,846.00,148.00
8600000US55071,ZCTA5_55071,797.00,326.00
8600000US55072,ZCTA5_55072,801.00,54.00
8600000US55073,ZCTA5_55073,735.00,58.00
8600000US55074,ZCTA5_55074,708.00,320.00
8600000US55075,ZCTA5_55075,850.00,34.00
8600000US55076,ZCTA5_55076,1045.00,60.00
8600000US55077,ZCTA5_55077,1104.00,67.00
8600000US55079,ZCTA5_55079,691.00,421.00
8600000US55080,ZCTA5_55080,870.00,40.00
8600000US55082,ZCTA5_55082,1157.00,152.00
8600000US55084,ZCTA5_55084,644.00,152.00
8600000US55085,ZCTA5_55085,800.00,103.00
8600000US55087,ZCTA5_55087,315.00,61.00
8600000US55088,ZCTA5_55088,1200.00,161.00
8600000US55089,ZCTA5_55089,825.00,258.00
8600000US55090,ZCTA5_55090,1125.00,698.00
8600000US55092,ZCTA5_55092,870.00,130.00
8600000US55101,ZCTA5_55101,1283.00,64.00
8600000US55102,ZCTA5_55102,974.00,48.00
8600000US55103,ZCTA5_55103,736.00,51.00
8600000US55104,ZCTA5_55104,853.00,18.00
8600000US55105,ZCTA5_55105,978.00,20.00
8600000US55106,ZCTA5_55106,902.00,31.00
8600000US55107,ZCTA5_55107,817.00,97.00
8600000US55108,ZCTA5_55108,1101.00,38.00
8600000US55109,ZCTA5_55109,999.00,45.00
8600000US55110,ZCTA5_55110,1155.00,54.00
8600000US55111,ZCTA5_55111,725.00,218.00
8600000US55112,ZCTA5_55112,991.00,36.00
8600000US55113,ZCTA5_55113,1033.00,44.00
8600000US55114,ZCTA5_55114,1269.00,103.00
8600000US55115,ZCTA5_55115,1406.00,236.00
8600000US55116,ZCTA5_55116,992.00,49.00
8600000US55117,ZCTA5_55117,904.00,28.00
8600000US55118,ZCTA5_55118,961.00,39.00
8600000US55119,ZCTA5_55119,958.00,28.00
8600000US55120,ZCTA5_55120,788.00,266.00
8600000US55121,ZCTA5_55121,1215.00,63.00
8600000US55122,ZCTA5_55122,1129.00,47.00
8600000US55123,ZCTA5_55123,1193.00,45.00
8600000US55124,ZCTA5_55124,1300.00,37.00
8600000US55125,ZCTA5_55125,1348.00,26.00
8600000US55126,ZCTA5_55126,1203.00,102.00
8600000US55127,ZCTA5_55127,1288.00,69.00
8600000US55128,ZCTA5_55128,1026.00,57.00
8600000US55129,ZCTA5_55129,1618.00,103.00
8600000US55130,ZCTA5_55130,813.00,33.00
8600000US55150,ZCTA5_55150,806.00,235.00
8600000US55155,ZCTA5_55155,,
8600000US55301,ZCTA5_55301,1089.00,234.00
8600000US55302,ZCTA5_55302,667.00,339.00
8600000US55303,ZCTA5_55303,1056.00,56.00
8600000US55304,ZCTA5_55304,1330.00,94.00
8600000US55305,ZCTA5_55305,1367.00,34.00
8600000US55306,ZCTA5_55306,1175.00,45.00
8600000US55307,ZCTA5_55307,597.00,85.00
8600000US55308,ZCTA5_55308,692.00,451.00
8600000US55309,ZCTA5_55309,970.00,165.00
8600000US55310,ZCTA5_55310,447.00,130.00
8600000US55311,ZCTA5_55311,1440.00,151.00
8600000US55312,ZCTA5_55312,604.00,108.00
8600000US55313,ZCTA5_55313,928.00,59.00
8600000US55314,ZCTA5_55314,365.00,206.00
8600000US55315,ZCTA5_55315,1144.00,855.00
8600000US55316,ZCTA5_55316,1170.00,100.00
8600000US55317,ZCTA5_55317,1349.00,78.00
8600000US55318,ZCTA5_55318,1083.00,81.00
8600000US55319,ZCTA5_55319,833.00,454.00
8600000US55320,ZCTA5_55320,792.00,59.00
8600000US55321,ZCTA5_55321,637.00,38.00
8600000US55322,ZCTA5_55322,825.00,126.00
8600000US55324,ZCTA5_55324,404.00,53.00
8600000US55325,ZCTA5_55325,592.00,24.00
8600000US55327,ZCTA5_55327,1170.00,144.00
8600000US55328,ZCTA5_55328,696.00,113.00
8600000US55329,ZCTA5_55329,618.00,66.00
8600000US55330,ZCTA5_55330,925.00,99.00
8600000US55331,ZCTA5_55331,975.00,60.00
8600000US55332,ZCTA5_55332,434.00,32.00
8600000US55333,ZCTA5_55333,469.00,40.00
8600000US55334,ZCTA5_55334,576.00,90.00
8600000US55335,ZCTA5_55335,445.00,64.00
8600000US55336,ZCTA5_55336,655.00,118.00
8600000US55337,ZCTA5_55337,1181.00,35.00
8600000US55338,ZCTA5_55338,740.00,68.00
8600000US55339,ZCTA5_55339,594.00,51.00
8600000US55340,ZCTA5_55340,1432.00,259.00
8600000US55341,ZCTA5_55341,1551.00,1272.00
8600000US55342,ZCTA5_55342,623.00,25.00
8600000US55343,ZCTA5_55343,1048.00,49.00
8600000US55344,ZCTA5_55344,1317.00,47.00
8600000US55345,ZCTA5_55345,1297.00,117.00
8600000US55346,ZCTA5_55346,1486.00,116.00
8600000US55347,ZCTA5_55347,1500.00,108.00
8600000US55349,ZCTA5_55349,758.00,34.00
8600000US55350,ZCTA5_55350,672.00,28.00
8600000US55352,ZCTA5_55352,954.00,178.00
8600000US55353,ZCTA5_55353,614.00,23.00
8600000US55354,ZCTA5_55354,541.00,105.00
8600000US55355,ZCTA5_55355,593.00,42.00
8600000US55356,ZCTA5_55356,1049.00,268.00
8600000US55357,ZCTA5_55357,588.00,245.00
8600000US55358,ZCTA5_55358,627.00,37.00
8600000US55359,ZCTA5_55359,877.00,30.00
8600000US55360,ZCTA5_55360,865.00,156.00
8600000US55362,ZCTA5_55362,1004.00,157.00
8600000US55363,ZCTA5_55363,861.00,57.00
8600000US55364,ZCTA5_55364,784.00,241.00
8600000US55366,ZCTA5_55366,522.00,86.00
8600000US55367,ZCTA5_55367,686.00,33.00
8600000US55368,ZCTA5_55368,645.00,364.00
8600000US55369,ZCTA5_55369,1411.00,68.00
8600000US55370,ZCTA5_55370,769.00,171.00
8600000US55371,ZCTA5_55371,646.00,131.00
8600000US55372,ZCTA5_55372,1137.00,50.00
8600000US55373,ZCTA5_55373,882.00,115.00
8600000US55374,ZCTA5_55374,1156.00,139.00
8600000US55375,ZCTA5_55375,1276.00,862.00
